Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
Event_7448_ChoiceDesc2,aBuM,s事件_Event_A.csv,166,Event,ChoiceDesc2,,【扔掉它们】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」以及「(Skill.Arg3)」,"[Throw Them Away] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)"" and ""(Skill.Arg3)""."
Event_7448_ChoiceDesc3,aBuN,s事件_Event_A.csv,166,Event,ChoiceDesc3,,【仔细观察】获得25黑印,[Observe Carefully] Acquire 25 Black Sigils
Event_7152_ChoiceDesc1,azRX,s事件_Event_A.csv,170,Event,ChoiceDesc1,,【仔细查看】将1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[Examine Closely] Upgrade a Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_7152_ChoiceDesc2,azRY,s事件_Event_A.csv,170,Event,ChoiceDesc2,,【尝试聆听】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」以及「(Skill.Arg3)」,"[Attempt to Listen] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)"" and ""(Skill.Arg3)""."
Event_7152_ChoiceDesc3,azRZ,s事件_Event_A.csv,170,Event,ChoiceDesc3,,【小心收好】获得25黑印,[Store Carefully] Acquire 25 Black Sigils
Event_7251_ChoiceDesc1,aAof,s事件_Event_A.csv,174,Event,ChoiceDesc1,,【拾起银芯】将1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[Pick Up Silver] Upgrade a Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_7251_ChoiceDesc2,aAog,s事件_Event_A.csv,174,Event,ChoiceDesc2,,【尝试唤醒】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」以及「(Skill.Arg3)」,"[Attempt Awakening] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)"" and ""(Skill.Arg3)""."
Event_7251_ChoiceDesc3,aAoh,s事件_Event_A.csv,174,Event,ChoiceDesc3,,【置之不理】获得25黑印,[Ignore] Acquire 25 Black Sigils
Event_36743_ChoiceDesc1,awRb,s事件_Event_A.csv,178,Event,ChoiceDesc1,,【拥抱疼痛】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Embrace Pain] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_36743_ChoiceDesc2,awRc,s事件_Event_A.csv,178,Event,ChoiceDesc2,,【拒绝疼痛】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」以及「(Skill.Arg3)」,"[Refuse Pain] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)"" and ""(Skill.Arg3)""."
Event_36743_ChoiceDesc3,awRd,s事件_Event_A.csv,178,Event,ChoiceDesc3,,【无视疼痛】获得25黑印,[Ignore Pain] Acquire 25 Black Sigils
Event_7378_ChoiceDesc1,aARv,s事件_Event_A.csv,182,Event,ChoiceDesc1,,【仰头直视】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Look Up] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7378_ChoiceDesc2,aARw,s事件_Event_A.csv,182,Event,ChoiceDesc2,,【太阳的仰角？】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Sun's Angle?] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_7378_ChoiceDesc3,aARx,s事件_Event_A.csv,182,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7410_ChoiceDesc1,aAZn,s事件_Event_A.csv,185,Event,ChoiceDesc1,,【向左走】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Go Left] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7410_ChoiceDesc2,aAZo,s事件_Event_A.csv,185,Event,ChoiceDesc2,,【向右走】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Go Right] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_7410_ChoiceDesc3,aAZp,s事件_Event_A.csv,185,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_6941_ChoiceDesc1,ayUf,s事件_Event_A.csv,188,Event,ChoiceDesc1,,【问它是谁】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Ask Who It Is] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_6941_ChoiceDesc2,ayUg,s事件_Event_A.csv,188,Event,ChoiceDesc2,,【与它对视】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Stare Back] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_6941_ChoiceDesc3,ayUh,s事件_Event_A.csv,188,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_6824_ChoiceDesc1,aytf,s事件_Event_A.csv,191,Event,ChoiceDesc1,,【握住银钥】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Hold Silver Key] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_6824_ChoiceDesc2,aytg,s事件_Event_A.csv,191,Event,ChoiceDesc2,,【闭上双眼】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Close Your Eyes] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_6824_ChoiceDesc3,ayth,s事件_Event_A.csv,191,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7595_ChoiceDesc1,aCcH,s事件_Event_A.csv,194,Event,ChoiceDesc1,,【对视】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Eye Contact] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7595_ChoiceDesc2,aCcI,s事件_Event_A.csv,194,Event,ChoiceDesc2,,【闭眼】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Close Your Eyes] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_7595_ChoiceDesc3,aCcJ,s事件_Event_A.csv,194,Event,ChoiceDesc3,,【背对】获得25黑印,[Turn Your Back] Acquire 25 Black Sigils
Event_61073_ChoiceDesc1,aynD,s事件_Event_A.csv,198,Event,ChoiceDesc1,,【注视光芒】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Gaze at Light] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_61073_ChoiceDesc2,aynE,s事件_Event_A.csv,198,Event,ChoiceDesc2,,【触碰胸口】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Touch Chest] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_61073_ChoiceDesc3,aynF,s事件_Event_A.csv,198,Event,ChoiceDesc3,,【继续奔跑】获得25黑印,[Keep Running] Acquire 25 Black Sigils
Event_36880_ChoiceDesc1,awUL,s事件_Event_A.csv,202,Event,ChoiceDesc1,,【听从她】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Listen to Her] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_36880_ChoiceDesc2,awUM,s事件_Event_A.csv,202,Event,ChoiceDesc2,,【反对她】选择觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Oppose Her] Rouse an Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_36880_ChoiceDesc3,awUN,s事件_Event_A.csv,202,Event,ChoiceDesc3,,【同她商量】获得25黑印,[Negotiate with Her] Acquire 25 Black Sigils
Event_7255_ChoiceDesc1,aApb,s事件_Event_A.csv,206,Event,ChoiceDesc1,,【选择星河之路】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Choose Silver River] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_7255_ChoiceDesc2,aApc,s事件_Event_A.csv,206,Event,ChoiceDesc2,,【选择虹彩之路】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Choose Rainbow Path] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_7223_ChoiceDesc1,aAhH,s事件_Event_A.csv,209,Event,ChoiceDesc1,,【交给朵尔】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Give It to Doll] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_7223_ChoiceDesc2,aAhI,s事件_Event_A.csv,209,Event,ChoiceDesc2,,【阅读铭牌】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Read the Plaque] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_7186_ChoiceDesc1,azZP,s事件_Event_A.csv,212,Event,ChoiceDesc1,,【继续翻阅】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Keep Reading] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_7186_ChoiceDesc2,azZQ,s事件_Event_A.csv,212,Event,ChoiceDesc2,,【离开】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Leave] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_7252_ChoiceDesc1,aAor,s事件_Event_A.csv,215,Event,ChoiceDesc1,,【选择老鼠】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Choose Rat] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_7252_ChoiceDesc2,aAos,s事件_Event_A.csv,215,Event,ChoiceDesc2,,【选择蜡烛】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Choose Candle] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_59572_ChoiceDesc1,axQL,s事件_Event_A.csv,218,Event,ChoiceDesc1,,【交换力量】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Exchange Power] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_59572_ChoiceDesc2,axQM,s事件_Event_A.csv,218,Event,ChoiceDesc2,,【交换幸运】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Exchange Fortune] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_6942_ChoiceDesc1,ayUr,s事件_Event_A.csv,221,Event,ChoiceDesc1,,【不碰硬币】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Avoid Coin] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_6942_ChoiceDesc2,ayUs,s事件_Event_A.csv,221,Event,ChoiceDesc2,,【触碰硬币】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Touch the Coin] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_91510_ChoiceDesc1,byRX,s事件_Event_A.csv,224,Event,ChoiceDesc1,,【触摸大脑】随机1张指令卡获得刻印：「(EnchantConfig.Arg1)」,"[Touch the Brain] Engrave the Orison ""(EnchantConfig.Arg1)"" on a random Command card."
Event_91510_ChoiceDesc2,byRY,s事件_Event_A.csv,224,Event,ChoiceDesc2,,【触摸心脏】提升 Arg1 点最大生命，感染「(Skill.Arg2)」,"[Touch the Heart] Increase Max HP by Arg1, but develop the Symptom ""(Skill.Arg2)""."
Event_7619_ChoiceDesc1,aCij,s事件_Event_A.csv,227,Event,ChoiceDesc1,,【谨慎查看】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Examine Carefully] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7619_ChoiceDesc2,aCik,s事件_Event_A.csv,227,Event,ChoiceDesc2,,【避让人影】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Avoid Shadows] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7619_ChoiceDesc3,aCil,s事件_Event_A.csv,227,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_6958_ChoiceDesc1,ayYb,s事件_Event_A.csv,230,Event,ChoiceDesc1,,【许下承诺】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Make a promise] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_6958_ChoiceDesc2,ayYc,s事件_Event_A.csv,230,Event,ChoiceDesc2,,【拒绝】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Refuse] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_6958_ChoiceDesc3,ayYd,s事件_Event_A.csv,230,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7229_ChoiceDesc1,aAjb,s事件_Event_A.csv,233,Event,ChoiceDesc1,,【挣扎】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Struggle] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7229_ChoiceDesc2,aAjc,s事件_Event_A.csv,233,Event,ChoiceDesc2,,【沉沦】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Sink] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7229_ChoiceDesc3,aAjd,s事件_Event_A.csv,233,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7085_ChoiceDesc1,azCn,s事件_Event_A.csv,236,Event,ChoiceDesc1,,【表示赞同】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Agree] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7085_ChoiceDesc2,azCo,s事件_Event_A.csv,236,Event,ChoiceDesc2,,【送上礼物】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Gift] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7085_ChoiceDesc3,azCp,s事件_Event_A.csv,236,Event,ChoiceDesc3,,【转身离开】获得25黑印,[Turn and Leave] Acquire 25 Black Sigils
Event_48230_ChoiceDesc1,axlP,s事件_Event_A.csv,239,Event,ChoiceDesc1,,【向它道歉】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Apologize to It] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_48230_ChoiceDesc2,axlQ,s事件_Event_A.csv,239,Event,ChoiceDesc2,,【嘲讽它】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Taunt It] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_48230_ChoiceDesc3,axlR,s事件_Event_A.csv,239,Event,ChoiceDesc3,,【无视它】获得25黑印,[Disregard It] Acquire 25 Black Sigils
Event_24545_ChoiceDesc1,awzX,s事件_Event_A.csv,243,Event,ChoiceDesc1,,【出声安慰】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Console] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_24545_ChoiceDesc2,awzY,s事件_Event_A.csv,243,Event,ChoiceDesc2,,【试图靠近】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Approach] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_24545_ChoiceDesc3,awzZ,s事件_Event_A.csv,243,Event,ChoiceDesc3,,【转身离开】获得25黑印,[Turn and Leave] Acquire 25 Black Sigils
Event_50015_ChoiceDesc1,axvb,s事件_Event_A.csv,246,Event,ChoiceDesc1,,【努力辨认】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Strive to Recognize] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_50015_ChoiceDesc2,axvc,s事件_Event_A.csv,246,Event,ChoiceDesc2,,【伸手触碰】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Reach Out and Touch] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_50015_ChoiceDesc3,axvd,s事件_Event_A.csv,246,Event,ChoiceDesc3,,【揉揉眼睛】获得25黑印,[Rub Your Eyes] Acquire 25 Black Sigils
Event_61061_ChoiceDesc1,aykP,s事件_Event_A.csv,250,Event,ChoiceDesc1,,【接纳黑暗】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Embrace Darkness] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_61061_ChoiceDesc2,aykQ,s事件_Event_A.csv,250,Event,ChoiceDesc2,,【尝试游泳】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Attempt Swim] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_61061_ChoiceDesc3,aykR,s事件_Event_A.csv,250,Event,ChoiceDesc3,,【呼喊幽灵】获得25黑印,[Call the Spirit] Acquire 25 Black Sigils
Event_7043_ChoiceDesc1,azsD,s事件_Event_A.csv,254,Event,ChoiceDesc1,,【是谁在说话？】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Who's Talking?] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7043_ChoiceDesc2,azsE,s事件_Event_A.csv,254,Event,ChoiceDesc2,,【什么威士忌，给我也尝尝】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[What Whiskey, Let Me Try] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7043_ChoiceDesc3,azsF,s事件_Event_A.csv,254,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7498_ChoiceDesc1,aBGn,s事件_Event_A.csv,257,Event,ChoiceDesc1,,【我们一切平安】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[We Are All Safe] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7498_ChoiceDesc2,aBGo,s事件_Event_A.csv,257,Event,ChoiceDesc2,,【你是谁？】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Who Are You?] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7498_ChoiceDesc3,aBGp,s事件_Event_A.csv,257,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_59600_ChoiceDesc1,axXj,s事件_Event_A.csv,260,Event,ChoiceDesc1,,【努力回想】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Recall] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_59600_ChoiceDesc2,axXk,s事件_Event_A.csv,260,Event,ChoiceDesc2,,【品味悲伤】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Taste Sorrow] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_59600_ChoiceDesc3,axXl,s事件_Event_A.csv,260,Event,ChoiceDesc3,,【默默接受】获得25黑印,[Accept Silently] Acquire 25 Black Sigils
Event_7561_ChoiceDesc1,aBUP,s事件_Event_A.csv,263,Event,ChoiceDesc1,,【静静听着】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Listen Quietly] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7561_ChoiceDesc2,aBUQ,s事件_Event_A.csv,263,Event,ChoiceDesc2,,【她在这儿】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[She is Here] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7561_ChoiceDesc3,aBUR,s事件_Event_A.csv,263,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_6988_ChoiceDesc1,azfT,s事件_Event_A.csv,266,Event,ChoiceDesc1,,【向他问路】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Ask for Directions] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
